date,2026-09-22_12:06
model,SimCRC v0.15.0
risk_scenario,ControlAugParams
population,TOTAL
adherence_fucol,1
screening_startage,55
screening_stopage,75
stoolorbloodtest_type,FIT
stoolorbloodtest_interval,1
structuralexam_type,NA
structuralexam_interval,NA

age,n_alive,n_alive_nocrc,n_pos_fit,n_pos_sdna,n_pos_srna,n_pos_blood,n_pos_shield,n_pos_simplescreen,n_pos_sig,n_pos_ctc,n_pos_scrcol,n_neg_fit,n_neg_sdna,n_neg_srna,n_neg_blood,n_neg_shield,n_neg_simplescreen,n_neg_sig,n_neg_ctc,n_neg_scrcol,n_pos_fucol,n_neg_fucol,n_pos_survcol,n_neg_survcol,n_adn1to5_scr,n_adn6to9_scr,n_adn10plus_scr,n_ssp1to5_scr,n_ssp6to9_scr,n_ssp10plus_scr,n_lesion1to5_scr,n_lesion6to9_scr,n_lesion10plus_scr,n_CRCstageI_scr,n_CRCstageII_scr,n_CRCstageIII_scr,n_CRCstageIV_scr,n_adn1to5_surv,n_adn6to9_surv,n_adn10plus_surv,n_ssp1to5_surv,n_ssp6to9_surv,n_ssp10plus_surv,n_lesion1to5_surv,n_lesion6to9_surv,n_lesion10plus_surv,n_CRCstageI_surv,n_CRCstageII_surv,n_CRCstageIII_surv,n_CRCstageIV_surv,n_CRCstageI_sym,n_CRCstageII_sym,n_CRCstageIII_sym,n_CRCstageIV_sym,n_CRC_dth,n_compl_dth,n_oc_dth,ly,ly_nocrc,ly_crcI_initial,ly_crcII_initial,ly_crcIII_initial,ly_crcIV_initial,ly_crcI_contin,ly_crcII_contin,ly_crcIII_contin,ly_crcIV_contin,ly_crcI_termcrc,ly_crcII_termcrc,ly_crcIII_termcrc,ly_crcIV_termcrc,ly_crcI_termoc,ly_crcII_termoc,ly_crcIII_termoc,ly_crcIV_termoc,n_3ormorenonlargeadn_scr,n_3ormorenonlargeadn_surv
40,971597,971597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,31,22,5,0,1384,970865.069856646,970831.203665787,4.35221816713687,7.43937535635136,13.3196875544405,1.86786971895335,0,0,0,0,0,0,0.268402076326311,2.40258226988121,0,0,0,0,0,0
41,970208,970136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,21,31,17,0,1427,969483.469348533,969378.955095886,5.31713031590026,16.7019294267003,27.4329014371782,12.1170850722977,4.35221816713687,7.43937535635136,13.3196875544405,0.995852840853239,0,1.36412406333172,1.03763825312951,16.2030099889728,0,0,0,0,0,0
42,968764,968630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,35,30,29,0,1619,967947.139291048,967781.11557561,6.13762060391446,23.8200803263879,20.5425133340799,15.9087385544723,9.66934848303713,23.658363664517,36.5368515010252,7.87542355560277,0,1.28967789078681,5.48890723507146,13.0011613106883,0,0,0,0,0,0
43,967116,966914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,42,27,28,0,1742,966245.6679441,966004.657344309,6.20498693526935,28.2646427677279,31.2297875202046,17.7304333513067,15.8069690869516,46.478443990905,52.8421591258093,17.8923526694049,0,0.9774626327631,9.91728753118733,14.7316156705941,0,0,0,0,0,0
44,965346,965066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,50,40,37,0,1852,964393.092593871,964074.541159407,8.18795402644715,26.4521187039675,42.1530856221075,12.8988122847614,22.0119560222209,74.5925486419234,77.1413357823203,25.0643836693807,0,0.150538116709413,8.42048747832057,18.6896225074849,0,0,0,0,0,0
45,963457,963093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,38,40,47,0,2042,962408.913267292,962002.69694657,8.28302029451442,27.3650676209232,40.4083817168058,16.3260865116296,30.1999100486681,99.0570851843926,110.589180962396,30.0764933257688,0,1.69276296341523,11.3951053557209,28.0459026468179,0,0.294819198083133,0,0,0,0
46,961368,960936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,59,56,60,0,2197,960252.645430487,959773.326017456,10.1976121252543,27.4893443570688,43.1156510104942,18.4443228557446,38.4829303431825,125.030478353223,139.589948746247,29.8537021131127,0,0.686493650175571,14.0343550837304,34.0467956865619,0,0.705180801916867,0,0,0,0
47,959111,958578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,47,56,44,61,0,2325,957917.536776925,957330.597596168,15.4750649341431,39.8867565169077,52.6726214575843,26.3413795736121,47.4638879480019,149.748021174079,173.257317046842,33.9790820632461,0.647505661192902,4.37769602276921,13.1812217414828,30.7558556712761,0.569148859241977,0,0,0,0,0
48,956725,956091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,70,57,65,0,2546,955429.692324362,954740.376990548,12.2416618870308,35.7730958771251,62.4167345463133,19.5233146894226,62.1556074025799,184.246504591767,214.675623505498,41.0455795021803,0.352494338807098,7.27480535526237,13.6916814274712,31.9086165915577,0.430851140758023,0,0.786031953757629,0,0,0
49,954114,953374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,45,80,60,78,0,2777,952697.010203421,951898.977817254,10.2522729934654,42.3785186460547,69.9407467994386,17.8937636561863,74.3972692896107,217.572498055044,255.082887530496,43.8867324276356,0,2.75810871065179,26.8745872821901,33.6961721320888,0,0.188014451647177,0.24591048900038,0,0,0
